Flow.ID,Source.IP,Source.Port,Destination.IP,Destination.Port,Protocol,Timestamp,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Fwd.Packet.Length.Max,Fwd.Packet.Length.Min,Fwd.Packet.Length.Mean,Fwd.Packet.Length.Std,Bwd.Packet.Length.Max,Bwd.Packet.Length.Min,Bwd.Packet.Length.Mean,Bwd.Packet.Length.Std,Flow.Bytes.s,Flow.Packets.s,Flow.IAT.Mean,Flow.IAT.Std,Flow.IAT.Max,Flow.IAT.Min,Fwd.IAT.Total,Fwd.IAT.Mean,Fwd.IAT.Std,Fwd.IAT.Max,Fwd.IAT.Min,Bwd.IAT.Total,Bwd.IAT.Mean,Bwd.IAT.Std,Bwd.IAT.Max,Bwd.IAT.Min,Fwd.PSH.Flags,Bwd.PSH.Flags,Fwd.URG.Flags,Bwd.URG.Flags,Fwd.Header.Length,Bwd.Header.Length,Fwd.Packets.s,Bwd.Packets.s,Min.Packet.Length,Max.Packet.Length,Packet.Length.Mean,Packet.Length.Std,Packet.Length.Variance,FIN.Flag.Count,SYN.Flag.Count,RST.Flag.Count,PSH.Flag.Count,ACK.Flag.Count,URG.Flag.Count,CWE.Flag.Count,ECE.Flag.Count,Down.Up.Ratio,Average.Packet.Size,Avg.Fwd.Segment.Size,Avg.Bwd.Segment.Size,Fwd.Header.Length.1,Fwd.Avg.Bytes.Bulk,Fwd.Avg.Packets.Bulk,Fwd.Avg.Bulk.Rate,Bwd.Avg.Bytes.Bulk,Bwd.Avg.Packets.Bulk,Bwd.Avg.Bulk.Rate,Subflow.Fwd.Packets,Subflow.Fwd.Bytes,Subflow.Bwd.Packets,Subflow.Bwd.Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active.Mean,Active.Std,Active.Max,Active.Min,Idle.Mean,Idle.Std,Idle.Max,Idle.Min,Label,L7Protocol,ProtocolName
192.168.42.31-10.200.7.5-52686-3128-6,10.200.7.5,3128,192.168.42.31,52686,6,26/04/201711:11:21,64,2,0,12,0,6,6,6,0,0,0,0,0,187500,31250,64,0,64,64,64,64,0,64,64,0,0,0,0,0,0,0,0,0,40,0,31250,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,318,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.42.31-10.200.7.5-52687-3128-6,192.168.42.31,52687,10.200.7.5,3128,6,26/04/201711:11:18,3160543,14,77,1375,19083,472,0,98.21428571,139.2618886,3747,0,247.8311688,621.7227636,6472.938353,28.79252078,35117.14444,253961.4832,2386520,0,3160543,243118.6923,662294.0642,2423583,2,773898,10182.86842,44415.23171,324111,0,0,0,0,0,292,1600,4.429618581,24.3629022,0,3747,222.3695652,573.6356909,329057.9059,0,0,0,1,0,0,0,0,5,224.8131868,98.21428571,247.8311688,292,0,0,0,0,0,0,14,1375,77,19083,8192,296,13,20,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.42.31-10.200.7.5-52683-3128-6,10.200.7.5,3128,192.168.42.31,52683,6,26/04/201711:11:21,456,2,0,12,0,6,6,6,0,0,0,0,0,26315.78947,4385.964912,456,0,456,456,456,456,0,456,456,0,0,0,0,0,0,0,0,0,40,0,4385.964912,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,410,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.42.31-10.200.7.5-52686-3128-6,10.200.7.5,3128,192.168.42.31,52686,6,26/04/201711:11:21,209,2,0,12,0,6,6,6,0,0,0,0,0,57416.26794,9569.37799,209,0,209,209,209,209,0,209,209,0,0,0,0,0,0,0,0,0,40,0,9569.37799,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,318,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
172.19.1.46-10.200.7.7-52427-3128-6,172.19.1.46,52427,10.200.7.7,3128,6,26/04/201711:11:20,1516307,6,22,312,28401,288,0,52,115.6408232,4096,0,1290.954545,1367.037725,18936.13892,18.46591752,56159.51852,284626.5553,1480180,0,1516307,303261.4,659245.1918,1482410,1517,1509430,71877.61905,322720.5336,1480180,0,0,0,0,0,132,512,3.956982326,14.5089352,0,4096,990.1034483,1303.337511,1698688.667,0,0,0,1,0,0,0,0,3,1025.464286,52,1290.954545,132,0,0,0,0,0,0,6,312,22,28401,8192,490,5,20,0,0,0,0,0,0,0,0,BENIGN,147,WINDOWS_UPDATE
172.217.29.66-10.200.7.195-443-40240-6,10.200.7.195,40240,172.217.29.66,443,6,26/04/201711:11:18,2968182,18,14,1121,4920,472,0,62.27777778,124.6896409,3747,0,351.4285714,994.058868,2035.252555,10.78101006,95747.80645,409848.1695,2290701,0,2968182,174598.9412,581904.5244,2423918,0,544884,41914.15385,58681.7083,143196,0,0,0,0,0,584,456,6.064318158,4.716691901,0,3747,183.0606061,656.7740736,431352.1837,0,0,0,1,0,0,0,0,0,188.78125,62.27777778,351.4285714,584,0,0,0,0,0,0,18,1121,14,4920,14600,357,8,32,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.42.31-10.200.7.5-52687-3128-6,10.200.7.5,3128,192.168.42.31,52687,6,26/04/201711:11:21,13,2,0,12,0,6,6,6,0,0,0,0,0,923076.9231,153846.1538,13,0,13,13,13,13,0,13,13,0,0,0,0,0,0,0,0,0,40,0,153846.1538,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,296,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.42.31-10.200.7.5-52672-3128-6,192.168.42.31,52672,10.200.7.5,3128,6,26/04/201711:11:18,3183448,4,20,2044,1280,1057,6,511,566.7139196,238,6,64,103.0687047,1044.15087,7.538995454,138410.7826,633595.6673,3042660,0,3183448,1061149.333,1717714.634,3043012,1597,140684,7404.421053,27451.98046,119321,0,1,0,0,0,80,400,1.256499242,6.282496212,6,1057,170.68,319.6805332,102195.6433,0,1,0,0,1,0,0,0,5,177.7916667,511,64,80,0,0,0,0,0,0,4,2044,20,1280,4069,515,3,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
192.168.42.31-10.200.7.5-52687-3128-6,10.200.7.5,3128,192.168.42.31,52687,6,26/04/201711:11:21,189,2,0,12,0,6,6,6,0,0,0,0,0,63492.06349,10582.01058,189,0,189,189,189,189,0,189,189,0,0,0,0,0,0,0,0,0,40,0,10582.01058,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,296,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
179.1.4.231-10.200.7.195-443-49189-6,10.200.7.195,49189,179.1.4.231,443,6,26/04/201711:11:18,3183427,4,4,2038,238,1057,0,509.5,568.501246,238,0,59.5,119,714.9527852,2.513015062,454775.2857,1122576.61,2999833,1326,3183427,1061142.333,1717767.347,3043079,1837,140577,46859,40044.95183,76601,1326,1,0,0,0,128,128,1.256507531,1.256507531,0,1057,357.6666667,474.6717287,225313.25,0,1,0,0,1,0,0,0,1,402.375,509.5,59.5,128,0,0,0,0,0,0,4,2038,4,238,661,361,2,32,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.32.49-10.200.7.9-54501-3128-6,192.168.32.49,54501,10.200.7.9,3128,6,26/04/201711:11:17,3783948,32,90,1615,114019,1013,0,50.46875,183.150385,5840,0,1266.877778,1118.560289,30559.08802,32.24145786,31272.29752,337385.8331,3711747,0,3783948,122062.8387,666235.1029,3711747,178,71216,800.1797753,3043.161699,20201,0,0,0,0,0,652,1860,8.456775833,23.78468203,0,5840,940.1138211,1102.215178,1214878.298,0,0,0,1,0,0,0,0,2,947.8196721,50.46875,1266.877778,652,0,0,0,0,0,0,32,1615,90,114019,65535,174,31,20,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
179.1.4.224-10.200.7.199-443-44990-6,10.200.7.199,44990,179.1.4.224,443,6,26/04/201711:11:17,3783252,40,24,1377,36007,1013,0,34.425,163.8527931,5744,0,1500.291667,1153.136082,9881.445909,16.91666323,60051.61905,467702.7162,3713333,0,3783252,97006.46154,594383.183,3713675,0,62743,2727.956522,7269.873011,34429,0,0,0,0,0,1324,776,10.57291452,6.343748711,0,5744,575.1384615,1001.546583,1003095.559,0,0,0,1,0,0,0,0,0,584.125,34.425,1500.291667,1324,0,0,0,0,0,0,40,1377,24,36007,5840,130,3,32,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.32.49-10.200.7.9-54501-3128-6,10.200.7.9,3128,192.168.32.49,54501,6,26/04/201711:11:21,15,2,0,12,0,6,6,6,0,0,0,0,0,8.00E+05,133333.3333,15,0,15,15,15,15,0,15,15,0,0,0,0,0,0,0,0,0,40,0,133333.3333,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,174,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.32.49-10.200.7.9-54501-3128-6,10.200.7.9,3128,192.168.32.49,54501,6,26/04/201711:11:21,6,2,0,12,0,6,6,6,0,0,0,0,0,2.00E+06,333333.3333,6,0,6,6,6,6,0,6,6,0,0,0,0,0,0,0,0,0,40,0,333333.3333,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,174,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.32.49-10.200.7.9-54502-3128-6,192.168.32.49,54502,10.200.7.9,3128,6,26/04/201711:11:17,3775510,11,40,573,26810,218,0,52.09090909,82.92943331,4048,0,670.25,996.2754678,7252.794987,13.50810884,75510.2,505379.9068,3574264,0,3775510,377551,1124261.771,3574264,173,199713,5120.846154,25098.50291,156100,0,0,0,0,0,232,860,2.913513671,10.59459517,0,4048,526.5961538,911.3475104,830554.2847,0,0,0,1,0,0,0,0,3,536.9215686,52.09090909,670.25,232,0,0,0,0,0,0,11,573,40,26810,65535,184,10,20,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
179.1.4.231-10.200.7.199-443-56808-6,10.200.7.199,56808,179.1.4.231,443,6,26/04/201711:11:17,3774819,10,9,313,5311,187,0,31.3,67.53443566,2000,0,590.1111111,727.5218973,1489.872759,5.033353917,209712.1667,840671.1605,3576491,0,3774819,419424.3333,1185172.166,3576491,0,191138,23892.25,38352.57843,109942,1,0,0,0,0,352,296,2.649133641,2.384220277,0,2000,281.2,554.3018938,307250.5895,0,0,0,1,0,0,0,0,0,296,31.3,590.1111111,352,0,0,0,0,0,0,10,313,9,5311,5840,252,2,32,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.32.49-10.200.7.9-54502-3128-6,10.200.7.9,3128,192.168.32.49,54502,6,26/04/201711:11:21,185,2,0,12,0,6,6,6,0,0,0,0,0,64864.86486,10810.81081,185,0,185,185,185,185,0,185,185,0,0,0,0,0,0,0,0,0,40,0,10810.81081,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,184,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.180.51-10.200.7.4-57766-3128-6,192.168.180.51,57766,10.200.7.4,3128,6,26/04/201711:11:20,1418163,6,29,538,964,244,0,89.66666667,116.0425209,137,0,33.24137931,49.96760034,1059.116618,24.67981466,41710.67647,201525.3681,1173012,0,1418163,283632.6,499969.6898,1173879,1207,244965,8748.75,28108.62479,108670,0,0,0,0,0,132,640,4.230825371,20.44898929,0,244,41.72222222,66.51685548,4424.492063,0,0,0,1,0,0,0,0,4,42.91428571,89.66666667,33.24137931,132,0,0,0,0,0,0,6,538,29,964,8192,262,5,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
212.124.124.94-10.200.7.194-443-44490-6,10.200.7.194,44490,212.124.124.94,443,6,26/04/201711:11:20,1389929,6,3,313,143,244,0,52.16666667,95.829884,137,0,47.66666667,77.42308011,328.0743117,6.475150889,173741.125,351266.749,1030579,40,1389929,277985.8,503464.778,1173711,966,250911,125455.5,26421.04488,144138,106773,0,0,0,0,140,72,4.316767259,2.15838363,0,244,45.6,81.82393021,6695.155556,0,0,0,1,0,0,0,0,0,50.66666667,52.16666667,47.66666667,140,0,0,0,0,0,0,6,313,3,143,14600,16,5,20,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.180.51-10.200.7.4-57766-3128-6,10.200.7.4,3128,192.168.180.51,57766,6,26/04/201711:11:21,9,2,0,12,0,6,6,6,0,0,0,0,0,1333333.333,222222.2222,9,0,9,9,9,9,0,9,9,0,0,0,0,0,0,0,0,0,40,0,222222.2222,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,262,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.180.51-10.200.7.4-57766-3128-6,10.200.7.4,3128,192.168.180.51,57766,6,26/04/201711:11:21,21,2,0,12,0,6,6,6,0,0,0,0,0,571428.5714,95238.09524,21,0,21,21,21,21,0,21,21,0,0,0,0,0,0,0,0,0,40,0,95238.09524,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,262,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.32.49-10.200.7.9-54493-3128-6,10.200.7.9,3128,192.168.32.49,54493,6,26/04/201711:11:17,4153728,498,129,1265528,4952,11680,6,2541.220884,1782.999371,1207,6,38.3875969,183.2705186,305864.9965,150.9487381,6635.348243,130086.305,3223063,0,929629,1870.480885,21136.62375,408383,0,4151332,32432.28125,287245.7142,3223063,37,1,0,0,0,9960,2580,119.8922992,31.05643894,6,11680,2025.302548,1884.422719,3551048.983,0,1,0,0,1,0,0,0,0,2028.532695,2541.220884,38.3875969,9960,0,0,0,0,0,0,498,1265528,129,4952,183,1024,497,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
192.168.32.49-10.200.7.9-54493-3128-6,10.200.7.9,3128,192.168.32.49,54493,6,26/04/201711:11:21,35,2,0,12,0,6,6,6,0,0,0,0,0,342857.1429,57142.85714,35,0,35,35,35,35,0,35,35,0,0,0,0,0,0,0,0,0,40,0,57142.85714,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,329,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
192.168.32.49-10.200.7.9-54493-3128-6,10.200.7.9,3128,192.168.32.49,54493,6,26/04/201711:11:21,186,2,0,12,0,6,6,6,0,0,0,0,0,64516.12903,10752.68817,186,0,186,186,186,186,0,186,186,0,0,0,0,0,0,0,0,0,40,0,10752.68817,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,329,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,131,HTTP_PROXY
192.168.50.5-10.200.7.9-50074-3128-6,192.168.50.5,50074,10.200.7.9,3128,6,26/04/201711:11:21,146275,6,8,730,4733,258,0,121.6666667,129.5433004,1460,0,591.625,703.102906,37347.46197,95.71013502,11251.92308,20362.56683,74084,1,146275,29255,30322.49146,76065,664,124501,17785.85714,26785.19935,74084,119,0,0,0,0,132,172,41.01862929,54.69150573,0,1460,364.2,563.3912875,317409.7429,0,0,0,1,0,0,0,0,1,390.2142857,121.6666667,591.625,132,0,0,0,0,0,0,6,730,8,4733,8192,142,5,20,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
179.1.4.237-10.200.7.199-443-44911-6,10.200.7.199,44911,179.1.4.237,443,6,26/04/201711:11:21,74705,12,9,476,5294,258,0,39.66666667,93.03306678,2048,0,588.2222222,709.6502268,77237.13272,281.1056824,3735.25,5905.476725,22115,0,74705,6791.363636,7442.497058,22115,0,45642,5705.25,7484.548631,20212,1,0,0,0,0,440,296,160.6318185,120.4738639,0,2048,262.2727273,522.9791202,273507.1602,0,0,0,1,0,0,0,0,0,274.7619048,39.66666667,588.2222222,440,0,0,0,0,0,0,12,476,9,5294,5840,243,2,32,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.50.5-10.200.7.9-50094-3128-6,192.168.50.5,50094,10.200.7.9,3128,6,26/04/201711:11:21,117299,7,7,466,5421,242,0,66.57142857,111.8791865,2048,0,774.4285714,859.005987,50187.98114,119.3531062,9023,15425.35497,47677,1,117299,19549.83333,23550.86192,48835,1,101969,16994.83333,19841.41702,47677,57,0,0,0,0,188,152,59.67655308,59.67655308,0,2048,392.4666667,677.2421878,458656.981,0,0,0,1,0,0,0,0,1,420.5,66.57142857,774.4285714,188,0,0,0,0,0,0,7,466,7,5421,8192,142,3,20,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
179.1.4.237-10.200.7.199-443-57307-6,10.200.7.199,57307,179.1.4.237,443,6,26/04/201711:11:21,74955,11,8,476,4681,258,0,43.27272727,96.69032103,2048,0,585.125,758.664887,68801.28077,253.4854246,4164.166667,6860.806129,22997,0,74955,7495.5,8677.049438,22997,6,52756,7536.571429,13022.41337,35278,0,0,0,0,0,372,264,146.7547195,106.7307051,0,2048,257.85,540.5811955,292228.0289,0,0,0,1,0,0,0,0,0,271.4210526,43.27272727,585.125,372,0,0,0,0,0,0,11,476,8,4681,5840,243,2,32,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
172.19.1.46-10.200.7.7-52430-3128-6,172.19.1.46,52430,10.200.7.7,3128,6,26/04/201711:11:21,20698,6,17,312,17311,288,0,52,115.6408232,2920,0,1018.294118,940.1427262,851434.9212,1111.218475,940.8181818,1896.248116,8642,0,20698,4139.6,4590.782646,12312,1625,14633,914.5625,2314.411919,8642,0,0,0,0,0,132,376,289.8830805,821.3353947,0,2920,734.2916667,906.7919794,822271.6938,0,0,0,1,0,0,0,0,2,766.2173913,52,1018.294118,132,0,0,0,0,0,0,6,312,17,17311,8192,490,5,20,0,0,0,0,0,0,0,0,BENIGN,147,WINDOWS_UPDATE
192.168.50.5-10.200.7.9-50075-3128-6,192.168.50.5,50075,10.200.7.9,3128,6,26/04/201711:11:21,146769,6,5,730,459,258,0,121.6666667,129.5433004,408,0,91.8,177.4266045,8101.165778,74.94770694,14676.9,24573.56767,74447,2,146769,29353.8,30793.38338,75750,405,133118,33279.5,36174.95744,74447,1358,0,0,0,0,132,112,40.88056742,34.06713952,0,408,99.08333333,142.3730429,20270.08333,0,0,0,1,0,0,0,0,0,108.0909091,121.6666667,91.8,132,0,0,0,0,0,0,6,730,5,459,8192,142,5,20,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
179.1.4.216-10.200.7.199-443-43140-6,10.200.7.199,43140,179.1.4.216,443,6,26/04/201711:11:21,74846,11,5,476,1020,258,0,43.27272727,96.69032103,612,0,204,260.8486151,19987.70809,213.7722791,4989.733333,7150.576665,23370,0,74846,7484.6,8685.365165,23370,0,54310,13577.5,15116.67381,34754,2,0,0,0,0,384,168,146.9684419,66.80383721,0,612,88,170.0529329,28918,0,0,0,1,0,0,0,0,0,93.5,43.27272727,204,384,0,0,0,0,0,0,11,476,5,1020,5840,243,2,32,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.50.5-10.200.7.9-50077-3128-6,192.168.50.5,50077,10.200.7.9,3128,6,26/04/201711:11:21,146603,8,9,730,6193,258,0,91.25,123.1210206,2048,0,688.1111111,786.6737641,47222.7717,115.9594278,9162.6875,18573.75739,73235,19,146603,20943.28571,25588.83703,74409,927,136199,17024.875,25830.74997,73235,332,0,0,0,0,196,192,54.56914251,61.39028533,0,2048,384.6111111,628.8354446,395434.0163,0,0,0,1,0,0,0,0,1,407.2352941,91.25,688.1111111,196,0,0,0,0,0,0,8,730,9,6193,8192,142,5,20,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
179.1.4.216-10.200.7.199-443-45812-6,10.200.7.199,45812,179.1.4.216,443,6,26/04/201711:11:21,74972,11,8,476,4682,258,0,43.27272727,96.69032103,2048,0,585.25,908.7787331,68799.0183,253.4279464,4165.111111,7212.806184,27246,0,74972,7497.2,9248.183807,27246,0,57773,8253.285714,14352.0757,38953,0,0,0,0,0,384,264,146.7214427,106.7065038,0,2048,257.9,620.0650136,384480.6211,0,0,0,1,0,0,0,0,0,271.4736842,43.27272727,585.25,384,0,0,0,0,0,0,11,476,8,4682,5840,243,2,32,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.50.5-10.200.7.9-50085-3128-6,192.168.50.5,50085,10.200.7.9,3128,6,26/04/201711:11:21,132230,6,7,730,4734,258,0,121.6666667,129.5433004,3484,0,676.2857143,1273.4767,41321.93905,98.31354458,11019.16667,16317.418,54627,1,132230,26446,22735.03474,56204,1751,102625,17104.16667,20129.48935,54627,167,0,0,0,0,132,152,45.37548211,52.93806247,0,3484,390.2857143,918.7029677,844015.1429,0,0,0,1,0,0,0,0,1,420.3076923,121.6666667,676.2857143,132,0,0,0,0,0,0,6,730,7,4734,8192,142,5,20,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
192.168.50.5-10.200.7.9-50079-3128-6,192.168.50.5,50079,10.200.7.9,3128,6,26/04/201711:11:21,146621,6,6,730,4325,258,0,121.6666667,129.5433004,2920,0,720.8333333,1203.636559,34476.64386,81.84366496,13329.18182,22709.49064,72024,1,146621,29324.2,29031.7813,72925,589,95397,19079.4,30289.21927,72024,106,0,0,0,0,132,132,40.92183248,40.92183248,0,2920,388.8461538,845.0057047,714034.641,0,0,0,1,0,0,0,0,1,421.25,121.6666667,720.8333333,132,0,0,0,0,0,0,6,730,6,4325,8192,125,5,20,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
179.1.4.216-10.200.7.199-443-38857-6,10.200.7.199,38857,179.1.4.216,443,6,26/04/201711:11:21,75385,11,6,476,4504,258,0,43.27272727,96.69032103,2048,0,750.6666667,1011.267456,66060.88744,225.5090535,4711.5625,7558.204787,26953,0,75385,7538.5,9238.69296,26953,0,41785,8357,10196.41062,24543,0,0,0,0,0,360,200,145.9176229,79.59143066,0,2048,276.6666667,652.1728389,425329.4118,0,0,0,1,0,0,0,0,0,292.9411765,43.27272727,750.6666667,360,0,0,0,0,0,0,11,476,6,4504,5840,243,2,32,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
179.1.4.217-10.200.7.199-443-34227-6,179.1.4.217,443,10.200.7.199,34227,6,26/04/201711:11:17,4160933,129,133,338352,2995,8616,0,2622.883721,1962.469373,1098,0,22.51879699,149.7618615,82036.16833,62.96664714,15942.27203,199509.5913,3192251,0,4160933,32507.28906,288031.8175,3231113,1,966555,7322.386364,41815.77155,408689,0,1,0,0,0,4128,4304,31.00266214,31.963985,0,8616,1303.258555,1892.873028,3582968.299,0,1,0,0,1,0,0,0,1,1308.232824,2622.883721,22.51879699,4128,0,0,0,0,0,0,129,338352,133,2995,264,4267,125,32,0,0,0,0,0,0,0,0,BENIGN,91,SSL
179.1.4.216-10.200.7.199-443-38431-6,10.200.7.199,38431,179.1.4.216,443,6,26/04/201711:11:21,82271,10,11,476,4683,258,0,47.6,100.791534,1436,0,425.7272727,548.8752301,62707.39386,255.2539777,4113.55,8650.710056,36701,0,45570,5063.333333,5944.350385,14864,0,75605,7560.5,12614.54672,36789,1,0,0,0,0,340,360,121.5495132,133.7044645,0,1436,234.5,431.5323472,186220.1667,0,0,0,1,0,0,0,0,1,245.6666667,47.6,425.7272727,340,0,0,0,0,0,0,10,476,11,4683,5840,243,2,32,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
179.1.4.238-10.200.7.194-80-45767-6,10.200.7.194,45767,179.1.4.238,80,6,26/04/201711:11:21,44345,3,3,173,0,173,0,57.66666667,99.88159657,0,0,0,0,3901.229,135.3027399,8869,19356.64075,43494,30,601,300.5,382.5447686,571,30,43887,21943.5,30477.00938,43494,393,0,0,0,0,104,104,67.65136994,67.65136994,0,173,24.71428571,65.38785383,4275.571429,0,0,0,1,0,0,0,0,1,28.83333333,57.66666667,0,104,0,0,0,0,0,0,3,173,3,0,14600,804,1,32,0,0,0,0,0,0,0,0,BENIGN,126,GOOGLE
10.200.7.217-69.172.216.111-33999-80-6,10.200.7.217,33999,69.172.216.111,80,6,26/04/201711:11:21,201551,6,7,2634,620,1317,0,439,680.0958756,310,0,88.57142857,151.2645113,16144.7971,64.49980402,16795.91667,57808.56995,200362,0,727,145.4,281.9624088,646,0,201312,33552,81720.75566,200362,0,0,0,0,0,208,240,29.76914032,34.7306637,0,1317,232.4285714,472.7054237,223450.4176,0,0,0,1,0,0,0,0,1,250.3076923,439,88.57142857,208,0,0,0,0,0,0,6,2634,7,620,14600,987,2,32,0,0,0,0,0,0,0,0,BENIGN,7,HTTP
192.168.90.141-10.200.7.6-54909-3128-6,10.200.7.6,3128,192.168.90.141,54909,6,26/04/201711:11:20,774548,77,13,44049,1858,4380,0,572.0649351,994.5022603,645,6,142.9230769,198.5054414,59269.40616,116.1968012,8702.786517,27295.49769,110155,0,773380,10176.05263,29624.67847,110155,0,774058,64504.83333,62009.81803,171551,8,0,0,0,0,1600,260,99.41281883,16.7839824,0,4380,504.4725275,930.6217317,866056.8076,0,0,0,1,1,0,0,0,0,510.0777778,572.0649351,142.9230769,1600,0,0,0,0,0,0,77,44049,13,1858,14600,252,72,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
10.200.7.196-65.52.210.135-40995-443-6,10.200.7.196,40995,65.52.210.135,443,6,26/04/201711:11:20,772215,14,6,1725,5587,1034,0,123.2142857,279.9912577,2872,85,931.1666667,1092.988823,9468.865536,25.8995228,40642.89474,49378.74866,122941,1,772215,59401.15385,55921.22783,142759,1,566268,113253.6,69236.71383,184295,943,0,0,0,0,468,192,18.12966596,7.76985684,0,2872,348.1904762,702.184564,493063.1619,0,0,0,1,0,0,0,0,0,365.6,123.2142857,931.1666667,468,0,0,0,0,0,0,14,1725,6,5587,14600,514,4,32,0,0,0,0,0,0,0,0,BENIGN,91,SSL
192.168.90.141-10.200.7.6-54909-3128-6,10.200.7.6,3128,192.168.90.141,54909,6,26/04/201711:11:21,20,2,0,12,0,6,6,6,0,0,0,0,0,6.00E+05,1.00E+05,20,0,20,20,20,20,0,20,20,0,0,0,0,0,0,0,0,0,40,0,1.00E+05,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,339,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
192.168.90.141-10.200.7.6-54909-3128-6,10.200.7.6,3128,192.168.90.141,54909,6,26/04/201711:11:21,212,2,0,12,0,6,6,6,0,0,0,0,0,56603.77358,9433.962264,212,0,212,212,212,212,0,212,212,0,0,0,0,0,0,0,0,0,40,0,9433.962264,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,339,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,130,HTTP_CONNECT
